True,Diesel Generator 1,Diesel Generator 2,Diesel Generator 3,Diesel Generator 1: At Sea Mechanical Loading,Diesel Generator 1: At Sea Electrical Loading,Diesel Generator 2: At Sea Mechanical Loading,Diesel Generator 2: At Sea Electrical Loading,Diesel Generator 3: At Sea Mechanical Loading,Diesel Generator 3: At Sea Electrical Loading,Diesel Generator 1: Harbor Mechanical Loading,Diesel Generator 1: Harbor Electrical Loading,Diesel Generator 2: Harbor Mechanical Loading,Diesel Generator 2: Harbor Electrical Loading,Diesel Generator 3: Harbor Mechanical Loading,Diesel Generator 3: Harbor Electrical Loading,Diesel Generator 1: Dock Mechanical Loading,Diesel Generator 1: Dock Electrical Loading,Diesel Generator 2: Dock Mechanical Loading,Diesel Generator 2: Dock Electrical Loading,Diesel Generator 3: Dock Mechanical Loading,Diesel Generator 3: Dock Electrical Loading,At Sea Fuel Burn Rate,Harbor Fuel Burn Rate,Dock Fuel Burn Rate,Iteration Time
55,1500.0,860.5756155429519,588.6953760660747,0.0,-4.686731624024993e-19,0.0,712.2008277816506,0.0,287.79917221834955,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841070423531151,0.01645802615103847,0.0030208277751517126,3.3072173595428467
56,1500.0000000149012,860.5756155429519,588.6953760660747,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841070423531151,0.01645802615103847,0.0030208277751517126,15.53659701347351
57,1500.0,860.5756155578531,588.6953760660747,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841070423541876,0.01645802615103847,0.0030208277751517126,2.6369941234588623
58,1500.0,860.5756155429519,588.6953760809758,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841070423547105,0.016458026151026293,0.0030208277751737032,2.710780143737793
59,1500.0,861.2301264047596,588.2789888805283,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684110272416543,0.016458379942562506,0.003020213079299554,2.872365713119507
60,1500.0,860.6587182065074,588.6425077544723,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684107372521912,0.016458069622591373,0.003020749749973583,2.855363368988037
61,1500.0000000149012,860.6587182065074,588.6425077544723,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684107372521912,0.016458069622591373,0.003020749749973583,2.901271104812622
62,1500.0,860.6587182214085,588.6425077544723,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841073725229883,0.016458069622591373,0.003020749749973583,2.467500925064087
63,1500.0,860.6587182065074,588.6425077693734,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841073725235076,0.016458069622579046,0.0030207497499955757,2.508331775665283
64,1500.0,860.6627014817815,588.6399575748617,0.0,-1.9077919405263057e-19,0.0,708.6884958358218,0.0,291.3115041641783,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841073872098594,0.016458071730131463,0.0030207459861527628,2.4115989208221436
