True,Diesel Generator 1,Diesel Generator 2,Diesel Generator 3,Diesel Generator 1: At Sea Mechanical Loading,Diesel Generator 1: At Sea Electrical Loading,Diesel Generator 2: At Sea Mechanical Loading,Diesel Generator 2: At Sea Electrical Loading,Diesel Generator 3: At Sea Mechanical Loading,Diesel Generator 3: At Sea Electrical Loading,Diesel Generator 1: Harbor Mechanical Loading,Diesel Generator 1: Harbor Electrical Loading,Diesel Generator 2: Harbor Mechanical Loading,Diesel Generator 2: Harbor Electrical Loading,Diesel Generator 3: Harbor Mechanical Loading,Diesel Generator 3: Harbor Electrical Loading,Diesel Generator 1: Dock Mechanical Loading,Diesel Generator 1: Dock Electrical Loading,Diesel Generator 2: Dock Mechanical Loading,Diesel Generator 2: Dock Electrical Loading,Diesel Generator 3: Dock Mechanical Loading,Diesel Generator 3: Dock Electrical Loading,At Sea Fuel Burn Rate,Harbor Fuel Burn Rate,Dock Fuel Burn Rate,Iteration Time
45,1500.0000000149012,876.5622507516074,537.6117032138646,0.0,-5.359350761824055e-19,0.0,619.8405058948638,0.0,380.1594941051363,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1636537134926389,0.1809605671136706,0.18396691461874692,22.26702332496643
46,1500.0,876.5622507665086,537.6117032138646,0.0,-5.359350761824055e-19,0.0,619.8405058948638,0.0,380.1594941051363,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16365371349268334,0.180960567113715,0.18396691461879133,2.7527120113372803
47,1500.0,876.5622507516074,537.6117032287658,0.0,-5.359350761824055e-19,0.0,619.8405058948638,0.0,380.1594941051363,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16365371349268332,0.18096056711348188,0.18396691461857412,2.850447416305542
48,1500.0,733.2242672813633,581.2870698990238,0.0,-5.359350761824055e-19,0.0,619.8405058948638,0.0,380.1594941051363,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16395557905764818,0.1807360800248998,0.18378609326852308,2.7636802196502686
49,1500.0000000149012,733.2242672813633,581.2870698990238,0.0,5.199851121162331e-18,0.0,557.7923418955959,0.0,442.20765810440423,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16395557905764818,0.1807360800248998,0.18378609326852308,13.670759201049805
50,1500.0,733.2242672962644,581.2870698990238,0.0,5.199851121162331e-18,0.0,557.7923418955959,0.0,442.20765810440423,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16395557905749966,0.18073608002475128,0.18378609326837456,3.270338535308838
51,1500.0,733.2242672813633,581.2870699139249,0.0,5.199851121162331e-18,0.0,557.7923418955959,0.0,442.20765810440423,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16395557905749966,0.18073608002461852,0.18378609326825576,3.1466917991638184
52,1500.0,791.7961172560418,563.4401282927148,0.0,5.199851121162331e-18,0.0,557.7923418955959,0.0,442.20765810440423,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16367486589692953,0.18063547462343,0.18366832884830842,3.156614065170288
53,1500.0000000149012,791.7961172560418,563.4401282927148,0.0,4.590363904885419e-19,0.0,584.249699698624,0.0,415.750300301376,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16367486589692953,0.18063547462343,0.18366832884830842,13.710318803787231
54,1500.0,791.796117270943,563.4401282927148,0.0,4.590363904885419e-19,0.0,584.249699698624,0.0,415.750300301376,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16367486589687003,0.18063547462337048,0.1836683288482489,2.697587728500366
55,1500.0,791.7961172560418,563.440128307616,0.0,4.590363904885419e-19,0.0,584.249699698624,0.0,415.750300301376,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16367486589687003,0.1806354746232015,0.18366832884809464,2.7247745990753174
56,1500.0,787.2607665117984,564.8220733060418,0.0,4.590363904885419e-19,0.0,584.249699698624,0.0,415.750300301376,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368813239125712,0.1806332111614744,0.18366742651742274,2.5811891555786133
57,1500.0000000149012,787.2607665117984,564.8220733060418,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368813239125712,0.1806332111614744,0.18366742651742274,12.16677737236023
58,1500.0,787.2607665266995,564.8220733060418,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368813239119126,0.1806332111614085,0.18366742651735685,2.5811703205108643
59,1500.0,787.2607665117984,564.822073320943,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1636881323911913,0.1806332111612426,0.18366742651720555,2.7955596446990967
